#timestep	smd_com_force	smd_com_displacement	smd_fixed_dist
159330	798.3992434978015	155.36916695188978	192.88911898321274
159340	843.5061189308531	155.30181873252565	192.80862355540532
159350	716.5942135077064	155.5730169617857	193.08576073540482
159360	530.7420621001188	155.97566072129112	193.48555200712013
159370	559.0454147228656	155.93521169116391	193.43402562677537
159380	599.2362542580527	155.87701695410314	193.36627468428924
159390	673.3395579063856	155.74630406347472	193.2222375621916
159400	579.1716207795478	155.95191443034759	193.43313747349495
159410	551.228587420561	156.02446198830415	193.50012448846124
159420	654.1497674134903	155.81788790829717	193.2914397005982
159430	786.5875289496091	155.5478508657799	193.02515009650944
159440	753.3424303950474	155.6411168632107	193.1095230282805
159450	896.3840468677936	155.3557209649464	192.82481771934857
159460	953.0212805470707	155.25062541932857	192.714035006535
159470	787.3435143107456	155.59599964378043	193.07077478647562
159480	835.3760745861252	155.50484523594963	192.97978566984676
159490	834.5563780176647	155.51936944274524	192.99376060911916
159500	790.1610552215109	155.65123591661262	193.11146740670267
159510	758.2391926935791	155.75516932768272	193.19905818238348
159520	755.6368876775404	155.78623254306177	193.21928265507043
159530	614.7117026008017	156.0852895301298	193.52395626239658
159540	650.7871895044331	156.0037067984166	193.44965372680304
159550	591.2550548300408	156.1307603381875	193.57660249627276
159560	606.0944523293695	156.0877250122005	193.54785683597737
159570	790.9927929058026	155.73798273131038	193.16823926939955
159580	691.7645276771993	155.97149731163697	193.39288426071937
159590	683.7081019102319	156.00062380474859	193.41748993108146
159600	660.2463602851155	156.0785700041709	193.48043917422248
159610	653.4350090217063	156.1137740982036	193.5099678704433
159620	649.0541076354491	156.1407500339809	193.53054081105648
159630	540.3278489729754	156.38040062778754	193.77459222694807
159640	656.177599048038	156.18190328463294	193.54764763824952
159650	788.7039603456162	155.93489503067576	193.28238892640994
159660	696.5062943525088	156.11894608754963	193.47539893580787
159670	621.6213104664299	156.3022889868103	193.6446220722383
159680	752.6788063430528	156.07004861575314	193.39195615226606
159690	780.7551525260122	156.01942008439443	193.33994884208488
159700	629.7374304796094	156.3332045767809	193.66269590450298
159710	835.2598967323391	155.92819863920136	193.2452744340725
159720	831.2845536565544	155.93812339583488	193.25770916693077
159730	790.4019859928467	155.98546171143533	193.34420184913742
159740	870.5850181133885	155.83102253945702	193.18342412538917
159750	761.2039707598651	156.0623323436955	193.4276999118792
159760	794.098111395811	155.98871879819626	193.35970365267423
159770	931.8296336345109	155.71966179875184	193.0840214029374
159780	739.498341266996	156.12122871222908	193.50438251104285
159790	735.3744287290176	156.16343812454795	193.5328170435443
159800	764.6875449225417	156.12322163189924	193.48901841068397
159810	902.6019065638084	155.86321714595542	193.21668519455042
159820	919.9194070706703	155.86288880084393	193.19501769522938
159830	1061.3989904908453	155.57219617493254	192.90341649429124
159840	1050.9412958164953	155.60432528294223	192.9315595426523
159850	949.2611733660124	155.82129018905354	193.14828639480598
159860	834.7716139123911	156.0492526697055	193.39749661608857
159870	717.2144768449539	156.31371942985476	193.65113182816668
159880	838.6690508785337	156.06071850538308	193.4028456255233
159890	938.0914000705651	155.86333378882335	193.20492398696777
159900	969.8965387194187	155.80925941142164	193.150480646878
159910	903.4151769712405	155.94144249913484	193.303590545882
159920	1044.0718580680689	155.68460704089296	193.02196397612371
159930	1158.6002304073743	155.45899787914365	192.79896254378548
159940	1087.830328582081	155.61032712403232	192.95879719859886
159950	944.5517982991107	155.9217664020332	193.28132110951643
159960	989.7438025578024	155.82637318136153	193.18990866266796
